640,0.058334,2
800,0.051877,2
989,0.092125,2
989,0.088483,2
740,0.046564,2
989,0.092770,2
111,0.002702,2
989,0.089402,2
989,0.090614,2
989,0.091481,2
989,0.088842,2
99,0.001537,2
989,0.088643,2
